"gene","logFC_6h","FDR_6h","logFC_12h","FDR_12h","logFC_24h","FDR_24h","n_up_fdr05","n_down_fdr05","mean_logFC"
"Syk",-0.0312998528193656,0.994619735764912,0.813394145364818,0.999984452942187,0.295900903682273,0.999883655288253,0,0,0.359331732075909
"Pex26",0.771599527517245,0.615447715779609,0.27036863298382,0.999984452942187,0.0358069764640394,0.999883655288253,0,0,0.359258378988368
"Cdc16",1.34744643690836,0.383558106584414,-0.0928020352224861,0.999984452942187,-0.177508811758697,0.999883655288253,0,0,0.359045196642391
"Cenpp",0.818119828772317,0.624839976183662,-0.770001858597085,0.999984452942187,1.02862857177769,0.999883655288253,0,0,0.358915513984307
"Prps2",1.11246834038758,0.429130405483645,-0.130340134731371,0.999984452942187,0.094449488987423,0.999883655288253,0,0,0.358859231547877
"Mpv17l",0.344732908257182,0.805703550651836,0.256253395216741,0.999984452942187,0.475436771325466,0.999883655288253,0,0,0.358807691599796
"Mapk9",0.86578910060955,0.503087702905987,0.245781000942587,0.999984452942187,-0.0356776972503958,0.999883655288253,0,0,0.358630801433914
"Aida",0.462349088665492,0.690197500887285,0.243367842842586,0.999984452942187,0.370003626358175,0.999883655288253,0,0,0.358573519288751
"Supt4a",1.5067332498695,0.185321026592675,-0.0301697653504895,0.999984452942187,-0.401049301212781,0.999883655288253,0,0,0.358504727768742
"Mphosph6",0.707376102620841,0.597906771305905,0.271476547106694,0.999984452942187,0.0961670658544307,0.999883655288253,0,0,0.358339905193989
"Tes3-ps",0.954230756598268,0.573155330397939,0.137867478810247,0.999984452942187,-0.0182055574742281,0.999883655288253,0,0,0.357964225978096
"Nup85",0.638938510836182,0.70400387964868,0.342392171363396,0.999984452942187,0.0921223341123882,0.999883655288253,0,0,0.357817672103989
"Pgrmc2",1.59439508739076,0.190171767609857,-0.24066412892038,0.999984452942187,-0.281035845582389,0.999883655288253,0,0,0.357565037629331
"Vars2",0.999854596504845,0.483470882510474,0.264266387988529,0.999984452942187,-0.191452470168159,0.999883655288253,0,0,0.357556171441738
"Plekhm2",1.37271675914855,0.355435402499775,0.0125190625814948,0.999984452942187,-0.312831027827658,0.999883655288253,0,0,0.357468264634129
"Capza1",0.688099997453385,0.623260313958717,0.452169233478177,0.999984452942187,-0.068269669218159,0.999883655288253,0,0,0.357333187237801
"Mrpl52",0.807231694206918,0.241852373527915,0.00991170740622316,0.999984452942187,0.254186038041137,0.999883655288253,0,0,0.357109813218093
"Npl",0.126872727603183,0.94540823469417,0.580948991936166,0.999984452942187,0.363458912256062,0.999883655288253,0,0,0.357093543931803
"Bub1",0.494837069326959,0.731098309564092,-0.186782623695456,0.999984452942187,0.762892086610246,0.999883655288253,0,0,0.356982177413916
"Rpsa-ps12",0.404384865825499,0.808221978390114,0.554818485625544,0.999984452942187,0.111698143210412,0.999883655288253,0,0,0.356967164887152
"Fam133b",0.733657819290901,0.245582189820898,0.151015048141906,0.999984452942187,0.185391119158774,0.999883655288253,0,0,0.356687995530527
"A430046D13Rik",0.18854540282159,0.919563014760803,0.80700779117287,0.999984452942187,0.0740072492352652,0.999883655288253,0,0,0.356520147743242
"Cd99l2",1.47811099003713,0.236374863751225,0.07110618362608,0.999984452942187,-0.480036350324829,0.999883655288253,0,0,0.356393607779462
"Gm15773",1.34059634432091,0.295301803863567,0.171517370359648,0.999984452942187,-0.443271394775226,0.999883655288253,0,0,0.356280773301777
"Armc2",0.802551415839974,0.409866001120067,-0.139074888305086,0.999984452942187,0.404996969740552,0.999883655288253,0,0,0.356157832425147
"Gm10116",1.02083508969458,0.47679701775725,0.589957416676036,0.999984452942187,-0.542731703147178,0.999883655288253,0,0,0.356020267741146
"Sp1",1.29013791102565,0.293628414158239,0.0696534179499153,0.999984452942187,-0.291912361950163,0.999883655288253,0,0,0.355959655675134
"Mrpl49",1.07695845776818,0.356863405628293,-0.367905974770239,0.999984452942187,0.358806592569326,0.999883655288253,0,0,0.35595302518909
"Zfp709",0.347295451656172,0.844379810376096,0.987441814389262,0.999984452942187,-0.26695724165765,0.999883655288253,0,0,0.355926674795928
"Csnk1g1",1.90837740717856,0.101105068602676,-0.426875688199351,0.999984452942187,-0.414950860262462,0.999883655288253,0,0,0.355516952905583
"Gm13226",0.901310945934329,0.405561785074933,-0.581437696495114,0.999984452942187,0.746425469802138,0.999883655288253,0,0,0.355432906413784
"Scyl2",1.35272360578521,0.352033705098554,-0.288001309289253,0.999984452942187,0.00109671886823914,0.999883655288253,0,0,0.355273005121399
"Sesn3",1.10064131252944,0.437074629078478,0.0891905219215943,0.999984452942187,-0.12413718148224,0.999883655288253,0,0,0.3552315509896
"Smurf2",2.06044628833791,0.0981239662342646,-0.545529566249705,0.999984452942187,-0.449717490517944,0.999883655288253,0,0,0.35506641052342
"2610008E11Rik",1.35278143219871,0.324157130638921,-0.171101929729252,0.999984452942187,-0.117038474334383,0.999883655288253,0,0,0.354880342711691
"Ripply3",1.18576902140802,0.342420294454201,0.307726537396836,0.999984452942187,-0.42887475538009,0.999883655288253,0,0,0.354873601141588
"Fam129b",0.643854896548756,0.272828886241223,0.258637097128599,0.999984452942187,0.161900398971469,0.999883655288253,0,0,0.354797464216275
"Ccnh",0.588845140640478,0.717317485778076,0.582336512758163,0.999984452942187,-0.107062597193402,0.999883655288253,0,0,0.354706352068413
"Gm13092",-0.442790772087371,0.82305177516812,1.31995145115192,0.999984452942187,0.18658419457086,0.999883655288253,0,0,0.354581624545135
"Dmtf1",0.645703611358238,0.691781763069736,0.425182169244129,0.999984452942187,-0.00717978041685541,0.999883655288253,0,0,0.354568666728504
"Ica1",1.23054074964931,0.349791602476825,-0.164079816643986,0.999984452942187,-0.00350119688566064,0.999883655288253,0,0,0.354319912039886
"Pla2g4a",0.58974831727282,0.577096713491544,0.240496907001779,0.999984452942187,0.232552712863438,0.999883655288253,0,0,0.354265979046012
"Rab43",1.65621612703871,0.158898786426026,-0.238392402568409,0.999984452942187,-0.355067585559203,0.999883655288253,0,0,0.354252046303701
"Pex3",1.61117397296218,0.288690371902764,-0.386933061898675,0.999984452942187,-0.16184075938811,0.999883655288253,0,0,0.354133383891797
"Kcnip3",0.272195459413694,0.863334040030301,0.0853390024737195,0.999984452942187,0.704784009645605,0.999883655288253,0,0,0.354106157177673
"Adck2",1.16873359233756,0.510189914765662,-0.0190123300436724,0.999984452942187,-0.0876457060652784,0.999883655288253,0,0,0.354025185409537
"Irx3",1.29327962132031,0.377585733440548,0.274761406434822,0.999984452942187,-0.50607570507907,0.999883655288253,0,0,0.35398844089202
"Zfp961",0.847810031862446,0.669521561096814,0.980365093764772,0.999984452942187,-0.766704644299921,0.999883655288253,0,0,0.353823493775766
"Zmym5",1.02862754826328,0.53820406073246,0.127894214956294,0.999984452942187,-0.0953007417911991,0.999883655288253,0,0,0.353740340476125
"Rps13-ps1",1.0972724982312,0.101532969539159,-0.0495359407653115,0.999984452942187,0.0134526509929191,0.999883655288253,0,0,0.353729736152938
"Slc38a1",2.43924185118619,0.0616843792752444,-0.702322264044041,0.999984452942187,-0.675843911815838,0.999883655288253,0,0,0.353691891775436
"Rpp21",1.36838627148017,0.254330436100706,0.0605792904774409,0.999984452942187,-0.368135895622285,0.999883655288253,0,0,0.35360988877844
"Gtf2b",0.841999707546254,0.608316430728156,0.0563387436433178,0.999984452942187,0.162410500814758,0.999883655288253,0,0,0.353582984001443
"Rpl30",1.03294033584912,0.217887015248703,0.0952601714794161,0.999984452942187,-0.0679513872001305,0.999883655288253,0,0,0.353416373376136
"Psph",1.06133355979026,0.451776537179749,0.0569433411884823,0.999984452942187,-0.0581156060285717,0.999883655288253,0,0,0.353387098316723
"Cacnb3",0.869717786325439,0.587105993748839,-0.0484074091144766,0.999984452942187,0.238642346963399,0.999883655288253,0,0,0.353317574724787
"Rpl18",0.954030226674383,0.0586439069203013,-0.0151318400727742,0.999984452942187,0.120793094363326,0.999883655288253,0,0,0.353230493654978
"Tsfm",0.946429201539628,0.610969990942602,0.117199969496169,0.999984452942187,-0.00399564579532408,0.999883655288253,0,0,0.353211175080158
"Ppp1r3e",-0.0618845387371268,0.975881286371429,0.584411733546787,0.999984452942187,0.536997163605855,0.999883655288253,0,0,0.353174786138505
"B630005N14Rik",1.34650407981652,0.272023966481133,-0.0206657614837633,0.999984452942187,-0.266390383087991,0.999883655288253,0,0,0.353149311748255
"Intu",1.84060518818232,0.134370142146303,-0.321743122618823,0.999984452942187,-0.45944961475312,0.999883655288253,0,0,0.353137483603459
"Rab18",0.915115137252128,0.0808462645579262,0.120933164620085,0.999984452942187,0.0231142479815425,0.999883655288253,0,0,0.353054183284585
"Wdr55",0.275623963452413,0.885213651044873,0.711312160657689,0.999984452942187,0.0718382561214757,0.999883655288253,0,0,0.352924793410526
"Eefsec",1.45448388986131,0.206755267620688,-0.29858456652058,0.999984452942187,-0.0974206788883549,0.999883655288253,0,0,0.352826214817457
"Knop1",1.14995826783002,0.0514413050482535,-0.188930937039601,0.999984452942187,0.0963838889325395,0.999883655288253,0,0,0.352470406574321
"Dtwd2",1.04008740004094,0.365933460314213,0.393202909739775,0.999984452942187,-0.376853182745946,0.999883655288253,0,0,0.352145709011589
"Mri1",1.11889160044094,0.312354447654614,0.335586143128907,0.999984452942187,-0.398800531041336,0.999883655288253,0,0,0.351892404176172
"Timm50",0.999714786806476,0.499697465270583,0.160254824730611,0.999984452942187,-0.104767531789481,0.999883655288253,0,0,0.351734026582535
"Ltbp2",-0.126882350827169,0.928595046329553,0.727914464463974,0.999984452942187,0.453111260007677,0.999883655288253,0,0,0.351381124548161
"Zc3hav1l",0.763723901754706,0.656994726570879,0.173284007476094,0.999984452942187,0.116971941461644,0.999883655288253,0,0,0.351326616897481
"Lrrk2",2.18725793476768,0.118108248401899,-1.06367437400063,0.999984452942187,-0.0698491709278906,0.999883655288253,0,0,0.351244796613056
"Mrpl34",1.36240073948726,0.324580478116791,-0.0625058537709471,0.999984452942187,-0.246912438874253,0.999883655288253,0,0,0.350994148947353
"Raet1e",1.06039022717098,0.452928513964169,0.609748575121107,0.999984452942187,-0.617188824504949,0.999883655288253,0,0,0.350983325929046
"Nsfl1c",1.39563399737893,0.213404697379719,-0.110003565105024,0.999984452942187,-0.232709969721698,0.999883655288253,0,0,0.350973487517402
"Ercc8",-0.564669317766549,0.690976174482025,1.10000718288932,0.999984452942187,0.51748159763973,0.999883655288253,0,0,0.350939820920835
"Ctc1",0.502695540219787,0.777991828862434,0.539377642950217,0.999984452942187,0.0102795489171053,0.999883655288253,0,0,0.350784244029036
"Fkbp11",0.986798862775674,0.489419006922874,-0.484667178333835,0.999984452942187,0.549786364827296,0.999883655288253,0,0,0.350639349756378
"Fmn2",1.47345977513375,0.274052497625345,-0.342016947049636,0.999984452942187,-0.0795763739704562,0.999883655288253,0,0,0.350622151371221
"Ddb2",0.0762548772824913,0.960553224398207,0.704123852443061,0.999984452942187,0.271238558633029,0.999883655288253,0,0,0.350539096119527
"Ndufa4",0.684903093133661,0.685820072431035,0.572408416588809,0.999984452942187,-0.205772176027196,0.999883655288253,0,0,0.350513111231758
"Igsf3",1.79427678046783,0.137857651387461,-0.216530595488244,0.999984452942187,-0.528275501914106,0.999883655288253,0,0,0.349823561021827
"Mief1",0.608230533336537,0.703059006244617,0.326835241383161,0.999984452942187,0.114167668563129,0.999883655288253,0,0,0.349744481094276
"Smim20",0.964391108247688,0.574861892761422,-0.0568603174493272,0.999984452942187,0.141231192488329,0.999883655288253,0,0,0.34958732776223
"Gm7420",-0.341226237711974,0.857814778987215,0.86506425491619,0.999984452942187,0.524042842187644,0.999883655288253,0,0,0.349293619797287
"Kctd18",1.17823157511219,0.355701317648704,-0.113287329925059,0.999984452942187,-0.0172959206134276,0.999883655288253,0,0,0.349216108191235
"Glod4",1.09902216565778,0.379766293684021,-0.356631667703,0.999984452942187,0.304987459821089,0.999883655288253,0,0,0.349125985925289
"Bola3",1.26766200489363,0.257409877389359,0.162787925500144,0.999984452942187,-0.383350227941641,0.999883655288253,0,0,0.34903323415071
"Mpp1",1.04898300835352,0.490417966117785,-0.0959132428062874,0.999984452942187,0.0935226944532825,0.999883655288253,0,0,0.348864153333506
"Ptprg",1.68845910481145,0.185267783202244,-0.336200658025788,0.999984452942187,-0.305911863395519,0.999883655288253,0,0,0.34878219446338
"Elp3",1.38450316060816,0.195473975809876,-0.249912207720804,0.999984452942187,-0.0884236290364715,0.999883655288253,0,0,0.348722441283628
"Gm8185",1.17444193845679,0.422686469359628,0.227941682349925,0.999984452942187,-0.357078161005639,0.999883655288253,0,0,0.348435153267026
"Dus2",-0.212494532158721,0.905510804133881,0.358450298830241,0.999984452942187,0.898479238602868,0.999883655288253,0,0,0.348145001758129
"Steap3",2.06250728966808,0.1704424654879,-0.496299651687861,0.999984452942187,-0.52228770995629,0.999883655288253,0,0,0.347973309341308
"F2rl2",0.553689690961914,0.726267598821698,-0.00963417335178152,0.999984452942187,0.499067315453174,0.999883655288253,0,0,0.347707611021102
"5730409E04Rik",1.68038332865308,0.13117415821727,-0.196493128357362,0.999984452942187,-0.440813143963034,0.999883655288253,0,0,0.347692352110894
"BC030867",-0.620101912068071,0.641849487033304,0.649097947738777,0.999984452942187,1.0140099145996,0.999883655288253,0,0,0.347668650090102
"Kmt2d",1.93669516353354,0.107620687087307,-0.301226549263996,0.999984452942187,-0.592558184423562,0.999883655288253,0,0,0.347636809948661
"Dxo",0.316764801064857,0.845933347532093,0.547145047431368,0.999984452942187,0.178900822287115,0.999883655288253,0,0,0.34760355692778
"9830147E19Rik",2.01658965757469,0.0900498596856988,-0.400182259380666,0.999984452942187,-0.573748727768519,0.999883655288253,0,0,0.347552890141835
"Pgam1",0.669755646140201,0.117053398816503,0.157447053498597,0.999984452942187,0.21485119004387,0.999883655288253,0,0,0.347351296560889
"Pamr1",0.557438832510062,0.751604243198936,0.50855246445207,0.999984452942187,-0.0253715509029036,0.999883655288253,0,0,0.346873248686409
"Cela1",0.485748069228693,0.789341746334525,0.513884888824682,0.999984452942187,0.0408341791234959,0.999883655288253,0,0,0.346822379058957
"Alg2",1.29503969286457,0.379766293684021,0.0243668902075731,0.999984452942187,-0.279174679935135,0.999883655288253,0,0,0.346743967712336
"1110008L16Rik",1.18782058603061,0.418447208335844,0.612613022267149,0.999984452942187,-0.760241248358219,0.999883655288253,0,0,0.346730786646512
"Cnot8",0.917557194155993,0.313502340216738,0.00599293507228005,0.999984452942187,0.116513813106736,0.999883655288253,0,0,0.346687980778336
"PISD",1.73199756278531,0.12129747893178,-0.370938470019173,0.999984452942187,-0.321569085626034,0.999883655288253,0,0,0.346496669046701
"Sertad3",2.04089138060431,0.146837017925409,-0.580277612845332,0.999984452942187,-0.421204640116406,0.999883655288253,0,0,0.346469709214192
"Gtf2ird2",1.41865478397718,0.220084886773696,-0.215840583023866,0.999984452942187,-0.16353704316143,0.999883655288253,0,0,0.346425719263962
"Slc22a23",0.859873640011242,0.587642067579694,0.434447696375094,0.999984452942187,-0.255521971456873,0.999883655288253,0,0,0.346266454976488
"Utp11l",0.760649939980595,0.400175986391569,0.0859921607828404,0.999984452942187,0.191904666056805,0.999883655288253,0,0,0.346182255606747
"Chmp2a",0.766454258673967,0.265128187938797,0.0868746872529726,0.999984452942187,0.185141806127445,0.999883655288253,0,0,0.346156917351461
"Emcn",1.2986436453808,0.38012653401185,0.723793513585762,0.999984452942187,-0.984197829085076,0.999883655288253,0,0,0.346079776627163
"Gm10689",0.309960773090969,0.863581745164506,0.416194096707911,0.999984452942187,0.310969300434304,0.999883655288253,0,0,0.345708056744395
"S1pr2",1.09325077070895,0.381298273441563,-0.0170446682161653,0.999984452942187,-0.0395536613504923,0.999883655288253,0,0,0.345550813714097
"Rpl32",0.815864229083527,0.0639750573366899,0.17477859103105,0.999984452942187,0.0458890968002841,0.999883655288253,0,0,0.34551063897162
"Stat5a",1.20627651511813,0.436342518823199,0.470898968480799,0.999984452942187,-0.640842852014778,0.999883655288253,0,0,0.34544421052805
"Srr",1.33713211977241,0.2476697268341,0.0326684030705078,0.999984452942187,-0.333484984169774,0.999883655288253,0,0,0.345438512891048
"Fam3c",0.692680106545378,0.272732639593333,0.42777132366822,0.999984452942187,-0.0842941784625761,0.999883655288253,0,0,0.345385750583674
"Htr2b",0.978520323560142,0.49302292129483,0.373609771288435,0.999984452942187,-0.316603274443068,0.999883655288253,0,0,0.345175606801836
"Rmrp",-0.407436755533194,0.838528954224049,0.122612254593949,0.999984452942187,1.32012565158667,0.999883655288253,0,0,0.345100383549142
"Prmt6",0.863247588031231,0.48229911122178,-0.0473501312560889,0.999984452942187,0.218726911952811,0.999883655288253,0,0,0.344874789575984
